open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2017-08-17 04:22:00,300.10000000,300.10000000,300.10000000,300.10000000,0.00000000,2017-08-17 04:22:59.999,0.00000000,0,0.00000000,0.00000000
2017-08-17 04:23:00,300.10000000,300.10000000,300.10000000,300.10000000,0.00000000,2017-08-17 04:23:59.999,0.00000000,0,0.00000000,0.00000000
2017-08-17 04:24:00,300.10000000,300.10000000,300.10000000,300.10000000,0.00000000,2017-08-17 04:24:59.999,0.00000000,0,0.00000000,0.00000000
2017-08-17 04:25:00,299.40000000,299.40000000,299.40000000,299.40000000,0.54316000,2017-08-17 04:25:59.999,162.62210400,4,0.54316000,162.62210400
2017-08-17 04:26:00,299.40000000,300.80000000,299.40000000,300.80000000,4.77061000,2017-08-17 04:26:59.999,1429.87796600,6,1.11238000,334.60390400
2017-08-17 04:27:00,299.39000000,299.39000000,299.39000000,299.39000000,0.08994000,2017-08-17 04:27:59.999,26.92713660,1,0.08994000,26.92713660
2017-08-17 04:28:00,299.39000000,299.39000000,299.39000000,299.39000000,0.05886000,2017-08-17 04:28:59.999,17.62209540,1,0.05886000,17.62209540
2017-08-17 04:29:00,299.39000000,299.39000000,299.39000000,299.39000000,6.51018000,2017-08-17 04:29:59.999,1949.08279020,2,6.51018000,1949.08279020
2017-08-17 04:30:00,299.39000000,299.39000000,299.39000000,299.39000000,0.48600000,2017-08-17 04:30:59.999,145.50354000,3,0.48600000,145.50354000
2017-08-17 04:31:00,299.39000000,299.39000000,299.39000000,299.39000000,0.00000000,2017-08-17 04:31:59.999,0.00000000,0,0.00000000,0.00000000
2017-08-17 04:32:00,299.39000000,299.39000000,299.39000000,299.39000000,17.93696000,2017-08-17 04:32:59.999,5370.14645440,5,17.93696000,5370.14645440
2017-08-17 04:33:00,299.39000000,299.39000000,299.39000000,299.39000000,1.95841000,2017-08-17 04:33:59.999,586.32836990,3,1.95841000,586.32836990
2017-08-17 04:34:00,299.39000000,299.39000000,299.39000000,299.39000000,0.40960000,2017-08-17 04:34:59.999,122.63014400,3,0.40960000,122.63014400
2017-08-17 04:35:00,299.39000000,299.39000000,299.39000000,299.39000000,24.55420000,2017-08-17 04:35:59.999,7351.28193800,2,0.00000000,0.00000000
2017-08-17 04:36:00,300.79000000,300.79000000,300.79000000,300.79000000,0.86993000,2017-08-17 04:36:59.999,261.66624470,2,0.86993000,261.66624470
2017-08-17 04:37:00,299.60000000,299.60000000,299.60000000,299.60000000,0.90661000,2017-08-17 04:37:59.999,271.62035600,2,0.90661000,271.62035600
2017-08-17 04:38:00,299.60000000,299.60000000,299.60000000,299.60000000,0.00000000,2017-08-17 04:38:59.999,0.00000000,0,0.00000000,0.00000000
2017-08-17 04:39:00,299.60000000,299.60000000,299.60000000,299.60000000,1.26188000,2017-08-17 04:39:59.999,378.05924800,2,1.26188000,378.05924800
2017-08-17 04:40:00,299.60000000,299.60000000,299.60000000,299.60000000,0.70683000,2017-08-17 04:40:59.999,211.76626800,2,0.70683000,211.76626800
2017-08-17 04:41:00,299.60000000,299.60000000,299.60000000,299.60000000,2.53734000,2017-08-17 04:41:59.999,760.18706400,5,2.53734000,760.18706400
2017-08-17 04:42:00,299.60000000,299.60000000,299.60000000,299.60000000,0.55225000,2017-08-17 04:42:59.999,165.45410000,4,0.55225000,165.45410000
2017-08-17 04:43:00,299.60000000,299.60000000,299.60000000,299.60000000,0.00000000,2017-08-17 04:43:59.999,0.00000000,0,0.00000000,0.00000000
2017-08-17 04:44:00,299.60000000,299.60000000,299.60000000,299.60000000,0.75578000,2017-08-17 04:44:59.999,226.43168800,6,0.75578000,226.43168800
2017-08-17 04:45:00,299.60000000,299.60000000,299.60000000,299.60000000,0.75878000,2017-08-17 04:45:59.999,227.33048800,4,0.28726000,86.06309600
2017-08-17 04:46:00,300.80000000,300.80000000,300.80000000,300.80000000,0.23323000,2017-08-17 04:46:59.999,70.15558400,1,0.23323000,70.15558400
2017-08-17 04:47:00,300.79000000,300.79000000,300.79000000,300.79000000,2.27645000,2017-08-17 04:47:59.999,684.73339550,1,2.27645000,684.73339550
2017-08-17 04:48:00,300.79000000,300.79000000,300.79000000,300.79000000,0.82377000,2017-08-17 04:48:59.999,247.78177830,3,0.82377000,247.78177830
2017-08-17 04:49:00,300.79000000,300.79000000,300.79000000,300.79000000,1.14426000,2017-08-17 04:49:59.999,344.18196540,3,1.14426000,344.18196540
2017-08-17 04:50:00,300.79000000,300.80000000,300.79000000,300.80000000,1.45349000,2017-08-17 04:50:59.999,437.20541200,8,1.01549000,305.45939200
2017-08-17 04:51:00,300.80000000,300.80000000,300.80000000,300.80000000,0.00000000,2017-08-17 04:51:59.999,0.00000000,0,0.00000000,0.00000000
2017-08-17 04:52:00,300.80000000,301.13000000,300.80000000,300.80000000,6.78247000,2017-08-17 04:52:59.999,2040.98029330,6,6.78247000,2040.98029330
2017-08-17 04:53:00,301.13000000,301.13000000,301.13000000,301.13000000,0.39447000,2017-08-17 04:53:59.999,118.78675110,3,0.39447000,118.78675110
2017-08-17 04:54:00,301.13000000,301.13000000,301.13000000,301.13000000,7.31345000,2017-08-17 04:54:59.999,2202.29919850,3,7.31345000,2202.29919850
2017-08-17 04:55:00,301.13000000,301.51000000,301.13000000,301.51000000,3.04318000,2017-08-17 04:55:59.999,916.90164000,3,3.04318000,916.90164000
2017-08-17 04:56:00,302.57000000,302.57000000,302.57000000,302.57000000,3.55760000,2017-08-17 04:56:59.999,1076.42303200,3,3.55760000,1076.42303200
2017-08-17 04:57:00,302.57000000,302.57000000,302.57000000,302.57000000,0.00000000,2017-08-17 04:57:59.999,0.00000000,0,0.00000000,0.00000000
2017-08-17 04:58:00,301.61000000,301.61000000,301.61000000,301.61000000,7.70951000,2017-08-17 04:58:59.999,2325.26531110,4,7.70951000,2325.26531110
2017-08-17 04:59:00,301.61000000,301.61000000,301.61000000,301.61000000,0.00000000,2017-08-17 04:59:59.999,0.00000000,0,0.00000000,0.00000000
2017-08-17 05:00:00,301.61000000,301.61000000,301.61000000,301.61000000,1.05098000,2017-08-17 05:00:59.999,316.98607780,2,1.05098000,316.98607780
2017-08-17 05:01:00,301.61000000,301.61000000,301.61000000,301.61000000,0.84224000,2017-08-17 05:01:59.999,254.02800640,4,0.84224000,254.02800640
2017-08-17 05:02:00,301.61000000,301.61000000,301.61000000,301.61000000,0.07133000,2017-08-17 05:02:59.999,21.51384130,1,0.07133000,21.51384130
2017-08-17 05:03:00,301.61000000,301.61000000,301.61000000,301.61000000,4.08050000,2017-08-17 05:03:59.999,1230.71960500,2,4.08050000,1230.71960500
2017-08-17 05:04:00,300.95000000,301.61000000,300.95000000,301.61000000,50.76574000,2017-08-17 05:04:59.999,15278.43102200,4,50.76574000,15278.43102200
2017-08-17 05:05:00,301.61000000,301.61000000,301.61000000,301.61000000,3.31580000,2017-08-17 05:05:59.999,1000.07843800,4,3.31580000,1000.07843800
2017-08-17 05:06:00,301.61000000,302.57000000,301.61000000,302.57000000,1.98605000,2017-08-17 05:06:59.999,599.54739490,4,0.55714000,168.57384980
2017-08-17 05:07:00,302.57000000,302.57000000,302.57000000,302.57000000,0.20072000,2017-08-17 05:07:59.999,60.73185040,2,0.20072000,60.73185040
2017-08-17 05:08:00,302.57000000,302.57000000,302.57000000,302.57000000,1.15035000,2017-08-17 05:08:59.999,348.06139950,6,1.15035000,348.06139950
2017-08-17 05:09:00,302.57000000,302.57000000,302.57000000,302.57000000,1.02645000,2017-08-17 05:09:59.999,310.57297650,1,1.02645000,310.57297650
2017-08-17 05:10:00,302.57000000,302.57000000,302.57000000,302.57000000,1.73091000,2017-08-17 05:10:59.999,523.72143870,3,1.73091000,523.72143870
2017-08-17 05:11:00,302.57000000,302.57000000,302.57000000,302.57000000,0.69964000,2017-08-17 05:11:59.999,211.69007480,7,0.69964000,211.69007480
2017-08-17 05:12:00,302.57000000,302.57000000,302.57000000,302.57000000,6.17792000,2017-08-17 05:12:59.999,1869.25325440,3,6.17792000,1869.25325440
2017-08-17 05:13:00,302.01000000,302.01000000,302.01000000,302.01000000,8.59372000,2017-08-17 05:13:59.999,2595.38937720,9,8.59372000,2595.38937720
2017-08-17 05:14:00,302.01000000,302.01000000,302.01000000,302.01000000,0.00000000,2017-08-17 05:14:59.999,0.00000000,0,0.00000000,0.00000000
2017-08-17 05:15:00,302.01000000,302.01000000,302.01000000,302.01000000,1.15504000,2017-08-17 05:15:59.999,348.83363040,4,1.15504000,348.83363040
2017-08-17 05:16:00,302.01000000,302.01000000,302.01000000,302.01000000,4.55278000,2017-08-17 05:16:59.999,1374.98508780,3,0.00000000,0.00000000
2017-08-17 05:17:00,302.05000000,302.05000000,302.05000000,302.05000000,2.44642000,2017-08-17 05:17:59.999,738.94116100,3,2.44642000,738.94116100
2017-08-17 05:18:00,302.05000000,302.05000000,302.05000000,302.05000000,2.72121000,2017-08-17 05:18:59.999,821.94148050,3,2.72121000,821.94148050
2017-08-17 05:19:00,302.05000000,302.05000000,302.05000000,302.05000000,0.10370000,2017-08-17 05:19:59.999,31.32258500,1,0.10370000,31.32258500
2017-08-17 05:20:00,302.05000000,302.05000000,302.05000000,302.05000000,0.53240000,2017-08-17 05:20:59.999,160.81142000,2,0.53240000,160.81142000
2017-08-17 05:21:00,302.05000000,302.05000000,302.05000000,302.05000000,5.93602000,2017-08-17 05:21:59.999,1792.97484100,7,5.93602000,1792.97484100
2017-08-17 05:22:00,302.05000000,302.05000000,302.05000000,302.05000000,6.36608000,2017-08-17 05:22:59.999,1922.87446400,3,6.36608000,1922.87446400
2017-08-17 05:23:00,302.05000000,302.21000000,302.05000000,302.21000000,21.04970000,2017-08-17 05:23:59.999,6361.33646100,6,10.01119000,3025.41593950
2017-08-17 05:24:00,303.28000000,303.28000000,303.28000000,303.28000000,6.77711000,2017-08-17 05:24:59.999,2055.36192080,1,6.77711000,2055.36192080
2017-08-17 05:25:00,302.21000000,302.21000000,302.21000000,302.21000000,7.08026000,2017-08-17 05:25:59.999,2139.72537460,3,7.08026000,2139.72537460
2017-08-17 05:26:00,301.25000000,302.21000000,301.25000000,302.21000000,79.42479000,2017-08-17 05:26:59.999,23952.76675230,3,79.42479000,23952.76675230
2017-08-17 05:27:00,302.21000000,302.21000000,302.21000000,302.21000000,0.69650000,2017-08-17 05:27:59.999,210.48926500,3,0.69650000,210.48926500
2017-08-17 05:28:00,300.30000000,302.21000000,300.00000000,302.21000000,11.12014000,2017-08-17 05:28:59.999,3338.93146350,4,3.22013000,966.55846050
2017-08-17 05:29:00,302.21000000,302.21000000,302.21000000,302.21000000,0.15172000,2017-08-17 05:29:59.999,45.85130120,1,0.15172000,45.85130120
2017-08-17 05:30:00,302.21000000,302.21000000,302.11000000,302.11000000,0.50638000,2017-08-17 05:30:59.999,153.00998780,4,0.23112000,69.82366320
2017-08-17 05:31:00,302.11000000,302.11000000,302.11000000,302.11000000,0.36801000,2017-08-17 05:31:59.999,111.17950110,3,0.36801000,111.17950110
2017-08-17 05:32:00,302.11000000,302.11000000,302.11000000,302.11000000,0.42101000,2017-08-17 05:32:59.999,127.19133110,2,0.42101000,127.19133110
2017-08-17 05:33:00,302.11000000,302.11000000,302.11000000,302.11000000,4.71107000,2017-08-17 05:33:59.999,1423.26135770,3,4.71107000,1423.26135770
2017-08-17 05:34:00,302.11000000,302.11000000,302.11000000,302.11000000,0.14866000,2017-08-17 05:34:59.999,44.91167260,1,0.14866000,44.91167260
2017-08-17 05:35:00,302.11000000,302.11000000,302.11000000,302.11000000,5.44487000,2017-08-17 05:35:59.999,1644.94967570,5,5.44487000,1644.94967570
2017-08-17 05:36:00,302.11000000,302.11000000,302.11000000,302.11000000,1.63948000,2017-08-17 05:36:59.999,495.30330280,1,0.00000000,0.00000000
2017-08-17 05:37:00,302.20000000,302.20000000,302.20000000,302.20000000,1.05277000,2017-08-17 05:37:59.999,318.14709400,2,1.05277000,318.14709400
2017-08-17 05:38:00,302.20000000,302.20000000,302.20000000,302.20000000,1.59307000,2017-08-17 05:38:59.999,481.42575400,1,1.59307000,481.42575400
2017-08-17 05:39:00,302.20000000,302.20000000,302.20000000,302.20000000,0.02154000,2017-08-17 05:39:59.999,6.50938800,1,0.02154000,6.50938800
2017-08-17 05:40:00,302.20000000,302.20000000,302.20000000,302.20000000,27.40002000,2017-08-17 05:40:59.999,8280.28604400,6,5.50592000,1663.88902400
2017-08-17 05:41:00,303.28000000,303.28000000,303.28000000,303.28000000,0.65153000,2017-08-17 05:41:59.999,197.59601840,3,0.65153000,197.59601840
2017-08-17 05:42:00,303.28000000,303.28000000,303.28000000,303.28000000,0.13319000,2017-08-17 05:42:59.999,40.39386320,1,0.13319000,40.39386320
2017-08-17 05:43:00,303.28000000,303.28000000,303.28000000,303.28000000,2.27665000,2017-08-17 05:43:59.999,690.46241200,8,2.27665000,690.46241200
2017-08-17 05:44:00,302.08000000,303.28000000,302.08000000,303.28000000,50.32042000,2017-08-17 05:44:59.999,15200.95744960,2,50.32042000,15200.95744960
2017-08-17 05:45:00,303.28000000,303.28000000,303.28000000,303.28000000,0.69854000,2017-08-17 05:45:59.999,211.85321120,6,0.69854000,211.85321120
2017-08-17 05:46:00,303.28000000,303.28000000,303.28000000,303.28000000,1.07760000,2017-08-17 05:46:59.999,326.81452800,6,1.07760000,326.81452800
2017-08-17 05:47:00,303.28000000,303.28000000,303.28000000,303.28000000,0.06695000,2017-08-17 05:47:59.999,20.30459600,1,0.06695000,20.30459600
2017-08-17 05:48:00,303.28000000,303.28000000,303.10000000,303.10000000,21.69937000,2017-08-17 05:48:59.999,6580.85168320,12,21.69937000,6580.85168320
2017-08-17 05:49:00,303.10000000,303.10000000,303.10000000,303.10000000,0.00000000,2017-08-17 05:49:59.999,0.00000000,0,0.00000000,0.00000000
2017-08-17 05:50:00,303.10000000,303.10000000,303.10000000,303.10000000,0.72561000,2017-08-17 05:50:59.999,219.93239100,3,0.72561000,219.93239100
2017-08-17 05:51:00,303.10000000,303.10000000,303.10000000,303.10000000,0.33202000,2017-08-17 05:51:59.999,100.63526200,3,0.33202000,100.63526200
2017-08-17 05:52:00,303.10000000,303.10000000,303.10000000,303.10000000,7.38039000,2017-08-17 05:52:59.999,2236.99620900,6,7.38039000,2236.99620900
2017-08-17 05:53:00,303.10000000,303.10000000,303.10000000,303.10000000,4.66083000,2017-08-17 05:53:59.999,1412.69757300,7,3.82170000,1158.35727000
2017-08-17 05:54:00,303.10000000,303.10000000,303.10000000,303.10000000,2.35239000,2017-08-17 05:54:59.999,713.00940900,4,2.35239000,713.00940900
2017-08-17 05:55:00,303.10000000,303.10000000,303.10000000,303.10000000,1.23781000,2017-08-17 05:55:59.999,375.18021100,1,1.23781000,375.18021100
2017-08-17 05:56:00,303.10000000,303.10000000,303.10000000,303.10000000,2.24515000,2017-08-17 05:56:59.999,680.50496500,4,2.24515000,680.50496500
2017-08-17 05:57:00,303.10000000,303.10000000,303.10000000,303.10000000,0.21874000,2017-08-17 05:57:59.999,66.30009400,1,0.21874000,66.30009400
2017-08-17 05:58:00,303.10000000,303.10000000,303.10000000,303.10000000,0.69663000,2017-08-17 05:58:59.999,211.14855300,1,0.69663000,211.14855300
2017-08-17 05:59:00,303.10000000,303.10000000,303.10000000,303.10000000,5.78554000,2017-08-17 05:59:59.999,1753.59717400,5,5.78554000,1753.59717400
2017-08-17 06:00:00,302.40000000,302.40000000,302.40000000,302.40000000,1.94765000,2017-08-17 06:00:59.999,588.96936000,2,1.94765000,588.96936000
2017-08-17 06:01:00,302.40000000,302.40000000,302.40000000,302.40000000,8.15231000,2017-08-17 06:01:59.999,2465.25854400,3,8.15231000,2465.25854400
2017-08-17 06:02:00,302.40000000,302.41000000,302.40000000,302.41000000,0.97579000,2017-08-17 06:02:59.999,295.08755840,6,0.86624000,261.95963840
2017-08-17 06:03:00,302.41000000,302.41000000,302.41000000,302.41000000,2.33519000,2017-08-17 06:03:59.999,706.18480790,1,2.33519000,706.18480790
2017-08-17 06:04:00,302.41000000,302.41000000,302.41000000,302.41000000,1.98686000,2017-08-17 06:04:59.999,600.84633260,1,1.98686000,600.84633260
2017-08-17 06:05:00,302.41000000,302.41000000,302.41000000,302.41000000,0.53655000,2017-08-17 06:05:59.999,162.25808550,4,0.53655000,162.25808550
2017-08-17 06:06:00,302.41000000,302.41000000,302.41000000,302.41000000,0.22132000,2017-08-17 06:06:59.999,66.92938120,2,0.22132000,66.92938120
2017-08-17 06:07:00,302.41000000,302.41000000,302.41000000,302.41000000,1.19039000,2017-08-17 06:07:59.999,359.98583990,5,0.00000000,0.00000000
2017-08-17 06:08:00,302.41000000,302.61000000,302.41000000,302.41000000,4.04642000,2017-08-17 06:08:59.999,1223.90144220,5,4.04642000,1223.90144220
2017-08-17 06:09:00,302.41000000,302.41000000,302.41000000,302.41000000,4.22536000,2017-08-17 06:09:59.999,1277.79111760,1,0.00000000,0.00000000
2017-08-17 06:10:00,302.61000000,302.61000000,302.61000000,302.61000000,0.45142000,2017-08-17 06:10:59.999,136.60420620,2,0.45142000,136.60420620
2017-08-17 06:11:00,302.61000000,302.61000000,302.61000000,302.61000000,1.84013000,2017-08-17 06:11:59.999,556.84173930,4,1.84013000,556.84173930
2017-08-17 06:12:00,302.61000000,302.61000000,302.61000000,302.61000000,0.98008000,2017-08-17 06:12:59.999,296.58200880,3,0.98008000,296.58200880
2017-08-17 06:13:00,302.61000000,302.61000000,302.61000000,302.61000000,7.03182000,2017-08-17 06:13:59.999,2127.89905020,4,7.03182000,2127.89905020
2017-08-17 06:14:00,302.61000000,302.61000000,302.61000000,302.61000000,4.49849000,2017-08-17 06:14:59.999,1361.28805890,4,4.49849000,1361.28805890
2017-08-17 06:15:00,302.02000000,302.21000000,302.02000000,302.21000000,53.79310000,2017-08-17 06:15:59.999,16247.30003620,4,53.79310000,16247.30003620
2017-08-17 06:16:00,302.21000000,302.21000000,302.21000000,302.21000000,0.56975000,2017-08-17 06:16:59.999,172.18414750,4,0.56975000,172.18414750
2017-08-17 06:17:00,302.21000000,302.21000000,302.21000000,302.21000000,5.33850000,2017-08-17 06:17:59.999,1613.34808500,3,0.00000000,0.00000000
2017-08-17 06:18:00,303.71000000,303.71000000,303.71000000,303.71000000,0.31244000,2017-08-17 06:18:59.999,94.89115240,2,0.31244000,94.89115240
2017-08-17 06:19:00,303.71000000,303.71000000,303.71000000,303.71000000,10.08926000,2017-08-17 06:19:59.999,3064.20915460,3,10.08926000,3064.20915460
2017-08-17 06:20:00,303.71000000,303.71000000,303.71000000,303.71000000,0.84964000,2017-08-17 06:20:59.999,258.04416440,1,0.84964000,258.04416440
2017-08-17 06:21:00,303.71000000,303.71000000,303.11000000,303.11000000,1.79569000,2017-08-17 06:21:59.999,545.12000990,11,1.79569000,545.12000990
2017-08-17 06:22:00,303.11000000,303.11000000,303.11000000,303.11000000,0.00000000,2017-08-17 06:22:59.999,0.00000000,0,0.00000000,0.00000000
2017-08-17 06:23:00,303.11000000,303.11000000,303.11000000,303.11000000,0.18941000,2017-08-17 06:23:59.999,57.41206510,2,0.18941000,57.41206510
2017-08-17 06:24:00,303.11000000,303.11000000,303.11000000,303.11000000,0.67232000,2017-08-17 06:24:59.999,203.78691520,1,0.67232000,203.78691520
2017-08-17 06:25:00,303.11000000,303.11000000,303.11000000,303.11000000,0.79742000,2017-08-17 06:25:59.999,241.70597620,4,0.79742000,241.70597620
2017-08-17 06:26:00,303.11000000,303.11000000,303.11000000,303.11000000,0.00000000,2017-08-17 06:26:59.999,0.00000000,0,0.00000000,0.00000000
2017-08-17 06:27:00,303.11000000,303.11000000,303.11000000,303.11000000,0.26185000,2017-08-17 06:27:59.999,79.36935350,1,0.26185000,79.36935350
2017-08-17 06:28:00,303.11000000,303.11000000,303.11000000,303.11000000,0.29145000,2017-08-17 06:28:59.999,88.34140950,3,0.29145000,88.34140950
2017-08-17 06:29:00,303.11000000,303.11000000,303.11000000,303.11000000,1.88414000,2017-08-17 06:29:59.999,571.10167540,3,1.88414000,571.10167540
2017-08-17 06:30:00,303.11000000,303.11000000,303.11000000,303.11000000,8.27414000,2017-08-17 06:30:59.999,2507.97457540,5,8.27414000,2507.97457540
2017-08-17 06:31:00,303.11000000,303.11000000,303.11000000,303.11000000,0.16267000,2017-08-17 06:31:59.999,49.30690370,1,0.16267000,49.30690370
2017-08-17 06:32:00,303.11000000,303.11000000,303.11000000,303.11000000,0.67229000,2017-08-17 06:32:59.999,203.77782190,3,0.67229000,203.77782190
2017-08-17 06:33:00,303.11000000,303.11000000,303.11000000,303.11000000,0.00000000,2017-08-17 06:33:59.999,0.00000000,0,0.00000000,0.00000000
2017-08-17 06:34:00,303.11000000,303.11000000,303.11000000,303.11000000,11.84821000,2017-08-17 06:34:59.999,3591.31093310,5,11.30984000,3428.12560240
2017-08-17 06:35:00,303.11000000,303.11000000,303.11000000,303.11000000,7.44328000,2017-08-17 06:35:59.999,2256.13260080,4,7.44328000,2256.13260080
2017-08-17 06:36:00,303.11000000,303.11000000,303.11000000,303.11000000,3.80517000,2017-08-17 06:36:59.999,1153.38507870,5,0.51835000,157.11706850
2017-08-17 06:37:00,304.44000000,304.44000000,304.44000000,304.44000000,4.11563000,2017-08-17 06:37:59.999,1252.96239720,2,4.11563000,1252.96239720
2017-08-17 06:38:00,304.44000000,304.44000000,304.44000000,304.44000000,14.88510000,2017-08-17 06:38:59.999,4531.61984400,6,3.28438000,999.89664720
2017-08-17 06:39:00,302.75000000,303.61000000,302.75000000,303.61000000,63.61278000,2017-08-17 06:39:59.999,19269.50357900,3,63.61278000,19269.50357900
2017-08-17 06:40:00,303.60000000,303.61000000,303.60000000,303.61000000,9.04174000,2017-08-17 06:40:59.999,2745.13868140,4,9.04174000,2745.13868140
2017-08-17 06:41:00,303.60000000,303.60000000,303.60000000,303.60000000,15.82627000,2017-08-17 06:41:59.999,4804.85557200,3,9.23065000,2802.42534000
2017-08-17 06:42:00,303.61000000,303.61000000,303.61000000,303.61000000,1.06029000,2017-08-17 06:42:59.999,321.91464690,3,1.06029000,321.91464690
2017-08-17 06:43:00,303.61000000,303.61000000,303.61000000,303.61000000,7.51124000,2017-08-17 06:43:59.999,2280.48757640,3,7.51124000,2280.48757640
2017-08-17 06:44:00,303.61000000,303.61000000,303.61000000,303.61000000,0.60259000,2017-08-17 06:44:59.999,182.95234990,4,0.60259000,182.95234990
2017-08-17 06:45:00,303.61000000,303.61000000,303.61000000,303.61000000,0.30446000,2017-08-17 06:45:59.999,92.43710060,2,0.30446000,92.43710060
2017-08-17 06:46:00,303.61000000,303.61000000,303.61000000,303.61000000,2.03443000,2017-08-17 06:46:59.999,617.67329230,2,2.03443000,617.67329230
2017-08-17 06:47:00,303.61000000,303.61000000,303.61000000,303.61000000,0.00000000,2017-08-17 06:47:59.999,0.00000000,0,0.00000000,0.00000000
2017-08-17 06:48:00,303.61000000,303.61000000,303.61000000,303.61000000,0.82463000,2017-08-17 06:48:59.999,250.36591430,5,0.82463000,250.36591430
2017-08-17 06:49:00,303.61000000,303.61000000,303.61000000,303.61000000,0.38861000,2017-08-17 06:49:59.999,117.98588210,2,0.38861000,117.98588210
2017-08-17 06:50:00,303.61000000,303.61000000,303.61000000,303.61000000,0.32128000,2017-08-17 06:50:59.999,97.54382080,3,0.32128000,97.54382080
2017-08-17 06:51:00,303.61000000,303.61000000,303.61000000,303.61000000,0.84631000,2017-08-17 06:51:59.999,256.94817910,5,0.84631000,256.94817910
2017-08-17 06:52:00,303.61000000,303.61000000,302.68000000,302.68000000,1.56616000,2017-08-17 06:52:59.999,475.33917130,5,1.56616000,475.33917130
2017-08-17 06:53:00,302.68000000,302.68000000,302.68000000,302.68000000,0.00000000,2017-08-17 06:53:59.999,0.00000000,0,0.00000000,0.00000000
2017-08-17 06:54:00,302.68000000,302.68000000,301.90000000,302.68000000,16.01847000,2017-08-17 06:54:59.999,4839.34862580,8,4.32376000,1308.71567680
2017-08-17 06:55:00,302.68000000,302.68000000,302.68000000,302.68000000,3.53001000,2017-08-17 06:55:59.999,1068.46342680,3,3.53001000,1068.46342680
