open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignored
2018-05-31 09:30:00,0.28021000,0.30600000,0.28021000,0.30600000,4422.71000000,2018-05-31 09:30:59.999,1260.65445260,6,767.56000000,234.86979700,0
2018-05-31 09:31:00,0.30580000,0.30580000,0.28161000,0.29400000,25995.13000000,2018-05-31 09:31:59.999,7667.93635130,29,22959.17000000,6809.08448170,0
2018-05-31 09:32:00,0.29500000,0.29800000,0.28600000,0.29500000,87119.74000000,2018-05-31 09:32:59.999,25810.04490650,25,21314.44000000,6303.02205700,0
2018-05-31 09:33:00,0.29500000,0.29500000,0.29211000,0.29500000,15028.15000000,2018-05-31 09:33:59.999,4432.57328430,28,11710.44000000,3454.53417810,0
2018-05-31 09:34:00,0.29499000,0.29710000,0.29494000,0.29701000,56145.06000000,2018-05-31 09:34:59.999,16627.70674050,39,15068.53000000,4463.13639490,0
2018-05-31 09:35:00,0.29697000,0.29700000,0.29535000,0.29542000,22982.05000000,2018-05-31 09:35:59.999,6796.88871310,46,1612.91000000,476.93934590,0
2018-05-31 09:36:00,0.29542000,0.29542000,0.29500000,0.29500000,94372.22000000,2018-05-31 09:36:59.999,27857.81473620,62,2190.00000000,646.41131500,0
2018-05-31 09:37:00,0.29511000,0.29831000,0.29500000,0.29531000,42722.46000000,2018-05-31 09:37:59.999,12616.08655550,33,4093.61000000,1220.40106130,0
2018-05-31 09:38:00,0.29530000,0.29530000,0.29477000,0.29487000,35073.50000000,2018-05-31 09:38:59.999,10350.84194270,38,11606.30000000,3426.18702140,0
2018-05-31 09:39:00,0.29487000,0.29500000,0.29487000,0.29491000,6449.69000000,2018-05-31 09:39:59.999,1902.25152110,16,1983.40000000,584.98927130,0
2018-05-31 09:40:00,0.29389000,0.29501000,0.29300000,0.29500000,6282.70000000,2018-05-31 09:40:59.999,1851.83794740,14,5525.39000000,1629.88785630,0
2018-05-31 09:41:00,0.29333000,0.29500000,0.29314000,0.29350000,31725.20000000,2018-05-31 09:41:59.999,9349.94928750,15,1444.09000000,425.98023010,0
2018-05-31 09:42:00,0.29350000,0.29350000,0.29330000,0.29338000,10925.66000000,2018-05-31 09:42:59.999,3205.80397000,11,1592.00000000,467.06096000,0
2018-05-31 09:43:00,0.29350000,0.29445000,0.29350000,0.29401000,16429.19000000,2018-05-31 09:43:59.999,4830.47560610,25,2594.09000000,763.79049060,0
2018-05-31 09:44:00,0.29401000,0.29700000,0.29360000,0.29360000,12292.67000000,2018-05-31 09:44:59.999,3623.66272260,13,6134.87000000,1813.31311870,0
2018-05-31 09:45:00,0.29350000,0.29350000,0.29330000,0.29340000,44683.42000000,2018-05-31 09:45:59.999,13114.56376300,5,0.07000000,0.02053800,0
2018-05-31 09:46:00,0.29340000,0.29350000,0.29331000,0.29333000,1880.37000000,2018-05-31 09:46:59.999,551.62177640,9,368.03000000,108.01006500,0
2018-05-31 09:47:00,0.29334000,0.29350000,0.29333000,0.29333000,27156.56000000,2018-05-31 09:47:59.999,7968.33449900,13,14572.12000000,4276.91721020,0
2018-05-31 09:48:00,0.29333000,0.29334000,0.29210000,0.29210000,10501.58000000,2018-05-31 09:48:59.999,3075.90307550,16,158.00000000,46.31612000,0
2018-05-31 09:49:00,0.29212000,0.29305000,0.29212000,0.29305000,73.95000000,2018-05-31 09:49:59.999,21.63410790,2,34.23000000,10.03110150,0
2018-05-31 09:50:00,0.29315000,0.29315000,0.29241000,0.29241000,1318.19000000,2018-05-31 09:50:59.999,385.86644410,5,0.00000000,0.00000000,0
2018-05-31 09:51:00,0.29262000,0.29262000,0.29250000,0.29260000,5007.02000000,2018-05-31 09:51:59.999,1465.05064480,5,5007.02000000,1465.05064480,0
2018-05-31 09:52:00,0.29220000,0.29220000,0.29220000,0.29220000,2021.07000000,2018-05-31 09:52:59.999,590.55665400,3,0.00000000,0.00000000,0
2018-05-31 09:53:00,0.29255000,0.29255000,0.29220000,0.29250000,130735.99000000,2018-05-31 09:53:59.999,38227.74811070,21,2462.95000000,719.67880970,0
2018-05-31 09:54:00,0.29250000,0.29257000,0.29250000,0.29250000,10858.36000000,2018-05-31 09:54:59.999,3176.30834620,9,0.00000000,0.00000000,0
2018-05-31 09:55:00,0.29250000,0.29259000,0.29200000,0.29200000,70658.19000000,2018-05-31 09:55:59.999,20666.89374060,27,101.52000000,29.70354400,0
2018-05-31 09:56:00,0.29200000,0.29249000,0.29145000,0.29145000,7462.17000000,2018-05-31 09:56:59.999,2175.41213780,18,311.19000000,90.98543510,0
2018-05-31 09:57:00,0.29109000,0.29243000,0.29109000,0.29243000,9859.80000000,2018-05-31 09:57:59.999,2881.00203310,12,834.03000000,243.58042770,0
2018-05-31 09:58:00,0.29219000,0.29219000,0.29109000,0.29119000,2286.87000000,2018-05-31 09:58:59.999,665.84701970,6,105.96000000,30.91545240,0
2018-05-31 09:59:00,0.29119000,0.29172000,0.29118000,0.29118000,378.94000000,2018-05-31 09:59:59.999,110.36369260,9,218.66000000,63.68832540,0
2018-05-31 10:00:00,0.29109000,0.29109000,0.29000000,0.29000000,13033.01000000,2018-05-31 10:00:59.999,3780.78786870,12,0.00000000,0.00000000,0
2018-05-31 10:01:00,0.29010000,0.29010000,0.29000000,0.29000000,2257.08000000,2018-05-31 10:01:59.999,654.74970000,4,1600.00000000,464.16000000,0
2018-05-31 10:02:00,0.29000000,0.29011000,0.29000000,0.29010000,2905.30000000,2018-05-31 10:02:59.999,842.62722750,6,255.00000000,73.97550000,0
2018-05-31 10:03:00,0.29000000,0.29000000,0.29000000,0.29000000,3480.00000000,2018-05-31 10:03:59.999,1009.20000000,8,0.00000000,0.00000000,0
2018-05-31 10:04:00,0.29000000,0.29000000,0.28890000,0.28900000,2102.74000000,2018-05-31 10:04:59.999,607.69361800,14,990.85000000,286.35651800,0
2018-05-31 10:05:00,0.28900000,0.28900000,0.28900000,0.28900000,0.00000000,2018-05-31 10:05:59.999,0.00000000,0,0.00000000,0.00000000,0
2018-05-31 10:06:00,0.28980000,0.28980000,0.28980000,0.28980000,658.36000000,2018-05-31 10:06:59.999,190.79272800,3,658.36000000,190.79272800,0
2018-05-31 10:07:00,0.28954000,0.28954000,0.28942000,0.28942000,1910.54000000,2018-05-31 10:07:59.999,552.95265320,4,147.00000000,42.54474000,0
2018-05-31 10:08:00,0.28942000,0.28942000,0.28942000,0.28942000,6230.38000000,2018-05-31 10:08:59.999,1803.19657960,8,0.00000000,0.00000000,0
2018-05-31 10:09:00,0.28854000,0.28854000,0.28813000,0.28813000,1076.74000000,2018-05-31 10:09:59.999,310.32079720,4,0.00000000,0.00000000,0
2018-05-31 10:10:00,0.28855000,0.28914000,0.28855000,0.28914000,2096.04000000,2018-05-31 10:10:59.999,605.02970760,5,34.67000000,10.02448380,0
2018-05-31 10:11:00,0.28914000,0.28960000,0.28880000,0.28960000,6309.62000000,2018-05-31 10:11:59.999,1824.83771600,6,6209.62000000,1795.92371600,0
2018-05-31 10:12:00,0.28953000,0.28953000,0.28920000,0.28920000,237.52000000,2018-05-31 10:12:59.999,68.75770800,3,202.80000000,58.71668400,0
2018-05-31 10:13:00,0.28803000,0.28867000,0.28800000,0.28847000,4133.14000000,2018-05-31 10:13:59.999,1190.81280790,16,1226.62000000,353.66043360,0
2018-05-31 10:14:00,0.28847000,0.28847000,0.28847000,0.28847000,15720.35000000,2018-05-31 10:14:59.999,4534.84936450,14,15720.35000000,4534.84936450,0
2018-05-31 10:15:00,0.28847000,0.28847000,0.28847000,0.28847000,0.00000000,2018-05-31 10:15:59.999,0.00000000,0,0.00000000,0.00000000,0
2018-05-31 10:16:00,0.28847000,0.28847000,0.28847000,0.28847000,0.00000000,2018-05-31 10:16:59.999,0.00000000,0,0.00000000,0.00000000,0
2018-05-31 10:17:00,0.28887000,0.28887000,0.28887000,0.28887000,2.71000000,2018-05-31 10:17:59.999,0.78283770,1,2.71000000,0.78283770,0
2018-05-31 10:18:00,0.28937000,0.28937000,0.28937000,0.28937000,555.00000000,2018-05-31 10:18:59.999,160.60035000,1,555.00000000,160.60035000,0
2018-05-31 10:19:00,0.28937000,0.28937000,0.28750000,0.28750000,1223.13000000,2018-05-31 10:19:59.999,352.58701530,8,0.00000000,0.00000000,0
2018-05-31 10:20:00,0.28750000,0.28750000,0.28750000,0.28750000,0.00000000,2018-05-31 10:20:59.999,0.00000000,0,0.00000000,0.00000000,0
2018-05-31 10:21:00,0.28906000,0.28960000,0.28906000,0.28938000,1694.35000000,2018-05-31 10:21:59.999,490.61757740,4,1694.35000000,490.61757740,0
2018-05-31 10:22:00,0.28938000,0.28938000,0.28938000,0.28938000,30.00000000,2018-05-31 10:22:59.999,8.68140000,1,0.00000000,0.00000000,0
2018-05-31 10:23:00,0.28937000,0.28937000,0.28932000,0.28932000,532.65000000,2018-05-31 10:23:59.999,154.11565200,2,532.65000000,154.11565200,0
2018-05-31 10:24:00,0.28898000,0.28942000,0.28898000,0.28932000,18958.12000000,2018-05-31 10:24:59.999,5483.81035620,17,3530.06000000,1020.16056000,0
2018-05-31 10:25:00,0.28956000,0.28958000,0.28932000,0.28958000,10143.99000000,2018-05-31 10:25:59.999,2936.61649530,10,2356.79000000,682.43321660,0
2018-05-31 10:26:00,0.28958000,0.28987000,0.28958000,0.28987000,11631.89000000,2018-05-31 10:26:59.999,3371.17845250,23,4377.96000000,1268.97286970,0
2018-05-31 10:27:00,0.28997000,0.28997000,0.28987000,0.28987000,2474.00000000,2018-05-31 10:27:59.999,717.14338000,3,50.00000000,14.49850000,0
2018-05-31 10:28:00,0.28997000,0.28997000,0.28997000,0.28997000,7141.62000000,2018-05-31 10:28:59.999,2070.85555140,10,257.00000000,74.52229000,0
2018-05-31 10:29:00,0.28997000,0.28997000,0.28987000,0.28997000,4423.68000000,2018-05-31 10:29:59.999,1282.50018960,8,123.00000000,35.66631000,0
2018-05-31 10:30:00,0.28997000,0.28997000,0.28997000,0.28997000,2933.90000000,2018-05-31 10:30:59.999,850.74298300,3,2933.90000000,850.74298300,0
2018-05-31 10:31:00,0.28997000,0.28998000,0.28997000,0.28997000,4724.00000000,2018-05-31 10:31:59.999,1369.82305000,8,0.00000000,0.00000000,0
2018-05-31 10:32:00,0.28997000,0.28997000,0.28997000,0.28997000,0.00000000,2018-05-31 10:32:59.999,0.00000000,0,0.00000000,0.00000000,0
2018-05-31 10:33:00,0.28997000,0.28998000,0.28997000,0.28997000,18692.56000000,2018-05-31 10:33:59.999,5420.28694320,8,2175.00000000,630.68475000,0
2018-05-31 10:34:00,0.28997000,0.29419000,0.28997000,0.29211000,1840.54000000,2018-05-31 10:34:59.999,535.36579480,5,20.00000000,5.88380000,0
2018-05-31 10:35:00,0.29141000,0.29210000,0.29141000,0.29200000,630.42000000,2018-05-31 10:35:59.999,184.08172620,5,630.42000000,184.08172620,0
2018-05-31 10:36:00,0.29176000,0.29176000,0.29176000,0.29176000,329.28000000,2018-05-31 10:36:59.999,96.07073280,1,329.28000000,96.07073280,0
2018-05-31 10:37:00,0.29010000,0.29210000,0.28957000,0.29166000,8005.00000000,2018-05-31 10:37:59.999,2325.06148760,15,5000.01000000,1453.73680260,0
2018-05-31 10:38:00,0.28957000,0.29088000,0.28888000,0.28888000,4156.51000000,2018-05-31 10:38:59.999,1203.87410180,10,725.38000000,210.99450290,0
2018-05-31 10:39:00,0.28888000,0.28888000,0.28888000,0.28888000,0.00000000,2018-05-31 10:39:59.999,0.00000000,0,0.00000000,0.00000000,0
2018-05-31 10:40:00,0.28888000,0.28888000,0.28888000,0.28888000,0.00000000,2018-05-31 10:40:59.999,0.00000000,0,0.00000000,0.00000000,0
2018-05-31 10:41:00,0.28943000,0.28943000,0.28900000,0.28900000,721.58000000,2018-05-31 10:41:59.999,208.70229080,3,0.00000000,0.00000000,0
2018-05-31 10:42:00,0.28991000,0.29011000,0.28969000,0.29000000,2920.24000000,2018-05-31 10:42:59.999,846.81035560,7,1903.80000000,552.04275560,0
2018-05-31 10:43:00,0.29079000,0.29079000,0.28932000,0.28932000,561.73000000,2018-05-31 10:43:59.999,163.15583670,3,432.73000000,125.83355670,0
2018-05-31 10:44:00,0.29000000,0.29000000,0.29000000,0.29000000,64.33000000,2018-05-31 10:44:59.999,18.65570000,2,0.00000000,0.00000000,0
2018-05-31 10:45:00,0.29000000,0.29000000,0.28889000,0.28889000,3008.97000000,2018-05-31 10:45:59.999,870.61407280,9,0.00000000,0.00000000,0
2018-05-31 10:46:00,0.28889000,0.28889000,0.28811000,0.28811000,490.99000000,2018-05-31 10:46:59.999,141.79571000,5,0.00000000,0.00000000,0
2018-05-31 10:47:00,0.28830000,0.28830000,0.28830000,0.28830000,260.26000000,2018-05-31 10:47:59.999,75.03295800,1,0.00000000,0.00000000,0
2018-05-31 10:48:00,0.28820000,0.28830000,0.28820000,0.28830000,4320.71000000,2018-05-31 10:48:59.999,1245.65722200,6,4320.71000000,1245.65722200,0
2018-05-31 10:49:00,0.28829000,0.28829000,0.28828000,0.28828000,8939.00000000,2018-05-31 10:49:59.999,2576.98580000,3,8939.00000000,2576.98580000,0
2018-05-31 10:50:00,0.28828000,0.28828000,0.28828000,0.28828000,13.00000000,2018-05-31 10:50:59.999,3.74764000,2,0.94000000,0.27098320,0
2018-05-31 10:51:00,0.28810000,0.28810000,0.28808000,0.28808000,7974.93000000,2018-05-31 10:51:59.999,2297.44627440,7,0.00000000,0.00000000,0
2018-05-31 10:52:00,0.28829000,0.28840000,0.28829000,0.28829000,5132.45000000,2018-05-31 10:52:59.999,1479.66833050,5,3701.45000000,1067.09102050,0
2018-05-31 10:53:00,0.28874000,0.29011000,0.28874000,0.29010000,1506.71000000,2018-05-31 10:53:59.999,435.53442050,6,1506.71000000,435.53442050,0
2018-05-31 10:54:00,0.29004000,0.29010000,0.28805000,0.28861000,11910.56000000,2018-05-31 10:54:59.999,3454.09890270,8,219.84000000,63.76239360,0
2018-05-31 10:55:00,0.28858000,0.28858000,0.28858000,0.28858000,246.31000000,2018-05-31 10:55:59.999,71.08013980,1,246.31000000,71.08013980,0
2018-05-31 10:56:00,0.28858000,0.28858000,0.28858000,0.28858000,0.00000000,2018-05-31 10:56:59.999,0.00000000,0,0.00000000,0.00000000,0
2018-05-31 10:57:00,0.28858000,0.28858000,0.28858000,0.28858000,0.00000000,2018-05-31 10:57:59.999,0.00000000,0,0.00000000,0.00000000,0
2018-05-31 10:58:00,0.28943000,0.29010000,0.28923000,0.28923000,848.47000000,2018-05-31 10:58:59.999,245.81477100,6,500.00000000,145.02364820,0
2018-05-31 10:59:00,0.28858000,0.28858000,0.28858000,0.28858000,300.00000000,2018-05-31 10:59:59.999,86.57400000,1,0.00000000,0.00000000,0
2018-05-31 11:00:00,0.28858000,0.28882000,0.28858000,0.28860000,13468.47000000,2018-05-31 11:00:59.999,3886.80644200,7,314.00000000,90.68948000,0
2018-05-31 11:01:00,0.28860000,0.28860000,0.28860000,0.28860000,1077.96000000,2018-05-31 11:01:59.999,311.09925600,3,1077.96000000,311.09925600,0
2018-05-31 11:02:00,0.28860000,0.28931000,0.28860000,0.28931000,13057.80000000,2018-05-31 11:02:59.999,3769.51188100,18,11768.12000000,3396.50221500,0
2018-05-31 11:03:00,0.28930000,0.28940000,0.28859000,0.28914000,2870.52000000,2018-05-31 11:03:59.999,829.99983600,11,1000.00000000,289.14000000,0
2018-05-31 11:04:00,0.28893000,0.28914000,0.28893000,0.28914000,892.58000000,2018-05-31 11:04:59.999,257.98399940,4,846.58000000,244.68355940,0
2018-05-31 11:05:00,0.28977000,0.28977000,0.28960000,0.28960000,2099.12000000,2018-05-31 11:05:59.999,608.02602200,6,311.00000000,90.11847000,0
2018-05-31 11:06:00,0.28976000,0.28979000,0.28976000,0.28979000,6202.11000000,2018-05-31 11:06:59.999,1797.19751470,8,1714.11000000,496.69355470,0
2018-05-31 11:07:00,0.28980000,0.29010000,0.28980000,0.29010000,1911.07000000,2018-05-31 11:07:59.999,554.21750700,7,1298.07000000,376.57010700,0
2018-05-31 11:08:00,0.29010000,0.29010000,0.28986000,0.29010000,8399.78000000,2018-05-31 11:08:59.999,2436.76539000,8,8354.83000000,2423.73618300,0
2018-05-31 11:09:00,0.29010000,0.29012000,0.29010000,0.29012000,2455.68000000,2018-05-31 11:09:59.999,712.39324040,10,2455.68000000,712.39324040,0
2018-05-31 11:10:00,0.29012000,0.29012000,0.29012000,0.29012000,2134.78000000,2018-05-31 11:10:59.999,619.34237360,4,592.82000000,171.98893840,0
2018-05-31 11:11:00,0.29058000,0.29058000,0.29057000,0.29057000,1022.54000000,2018-05-31 11:11:59.999,297.11945780,5,1.00000000,0.29058000,0
2018-05-31 11:12:00,0.29023000,0.29276000,0.29023000,0.29025000,7760.85000000,2018-05-31 11:12:59.999,2259.28150980,15,3040.12000000,886.25496940,0
2018-05-31 11:13:00,0.29036000,0.29058000,0.29026000,0.29037000,2525.22000000,2018-05-31 11:13:59.999,733.30403800,10,1423.22000000,413.39161300,0
2018-05-31 11:14:00,0.29037000,0.29037000,0.29037000,0.29037000,1944.30000000,2018-05-31 11:14:59.999,564.56639100,5,0.00000000,0.00000000,0
2018-05-31 11:15:00,0.29038000,0.29276000,0.29037000,0.29276000,4734.14000000,2018-05-31 11:15:59.999,1377.09215940,17,2202.07000000,641.84374280,0
2018-05-31 11:16:00,0.29057000,0.29057000,0.29037000,0.29037000,1059.99000000,2018-05-31 11:16:59.999,307.90346590,6,0.00000000,0.00000000,0
2018-05-31 11:17:00,0.29058000,0.29058000,0.29048000,0.29048000,26124.12000000,2018-05-31 11:17:59.999,7588.53782060,6,0.00000000,0.00000000,0
2018-05-31 11:18:00,0.29048000,0.29279000,0.29048000,0.29048000,17778.21000000,2018-05-31 11:18:59.999,5176.23030940,24,7538.13000000,2201.49916560,0
2018-05-31 11:19:00,0.29049000,0.29051000,0.29025000,0.29026000,6225.71000000,2018-05-31 11:19:59.999,1807.94462160,20,854.65000000,248.26730110,0
2018-05-31 11:20:00,0.29233000,0.29233000,0.29026000,0.29152000,1574.30000000,2018-05-31 11:20:59.999,458.95454360,10,1082.30000000,316.14342360,0
2018-05-31 11:21:00,0.29152000,0.29152000,0.29152000,0.29152000,680.31000000,2018-05-31 11:21:59.999,198.32397120,2,0.00000000,0.00000000,0
2018-05-31 11:22:00,0.29060000,0.29060000,0.29031000,0.29031000,1018.45000000,2018-05-31 11:22:59.999,295.67621000,5,112.00000000,32.51472000,0
2018-05-31 11:23:00,0.29041000,0.29041000,0.29031000,0.29031000,457.55000000,2018-05-31 11:23:59.999,132.83478550,3,363.10000000,105.41156100,0
2018-05-31 11:24:00,0.29032000,0.29032000,0.29031000,0.29031000,3980.36000000,2018-05-31 11:24:59.999,1155.53872180,10,0.00000000,0.00000000,0
2018-05-31 11:25:00,0.29034000,0.29034000,0.29029000,0.29031000,5130.00000000,2018-05-31 11:25:59.999,1489.28947000,9,41.00000000,11.90394000,0
2018-05-31 11:26:00,0.29031000,0.29031000,0.29031000,0.29031000,2286.00000000,2018-05-31 11:26:59.999,663.64866000,4,0.00000000,0.00000000,0
2018-05-31 11:27:00,0.29029000,0.29029000,0.29028000,0.29028000,2285.03000000,2018-05-31 11:27:59.999,663.29851180,2,0.00000000,0.00000000,0
2018-05-31 11:28:00,0.29028000,0.29034000,0.29028000,0.29034000,12916.00000000,2018-05-31 11:28:59.999,3749.25882000,3,39.00000000,11.32326000,0
2018-05-31 11:29:00,0.29034000,0.29144000,0.29034000,0.29144000,1537.10000000,2018-05-31 11:29:59.999,446.72665440,5,1537.10000000,446.72665440,0
2018-05-31 11:30:00,0.29101000,0.29144000,0.29057000,0.29057000,5760.55000000,2018-05-31 11:30:59.999,1677.83714550,9,2293.18000000,667.58234430,0
2018-05-31 11:31:00,0.29060000,0.29143000,0.29050000,0.29051000,3514.44000000,2018-05-31 11:31:59.999,1021.67555520,8,927.00000000,270.01941120,0
2018-05-31 11:32:00,0.29050000,0.29143000,0.29038000,0.29143000,2000.81000000,2018-05-31 11:32:59.999,582.82160100,4,2000.00000000,582.58635000,0
2018-05-31 11:33:00,0.29039000,0.29039000,0.29039000,0.29039000,284.00000000,2018-05-31 11:33:59.999,82.47076000,2,0.00000000,0.00000000,0
